,Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
727,August,16,3:30,1.616030126315531,0.0151950069103047,0.009402675521247,383.2539,2.918051303355868,0.0278751514957893,0.0095526598397128,373.90625,12.44191265873424,0.0611824504165712,0.0049174473487097,355.21094,0.3146425968074142,0.0031549450838988,0.0100270755324014,345.86328
728,August,16,4:00,1.4425235518094088,0.0135635808894206,0.009402675521247,383.2539,2.001511593513011,0.0191197594180714,0.0095526598397128,364.5586,10.128603954315723,0.0498068766612812,0.0049174473487097,345.86328,0.2444027241077648,0.0024506445749532,0.0100270755324014,336.51562
729,August,16,4:30,0.9635890047298205,0.0090603147473158,0.009402675521247,373.90625,1.7904422633861206,0.0171034859047731,0.0095526598397128,355.21094,10.81910741358286,0.0532023910663293,0.0049174473487097,336.51562,0.4041172084152994,0.0040521137727234,0.0100270755324014,327.16797
730,August,16,5:00,0.8923104094182727,0.0083901052439911,0.009402675521247,364.5586,2.5888016052502283,0.024729941127458,0.0095526598397128,345.86328,11.016299082642623,0.0541720707165349,0.0049174473487097,327.16797,0.4215386846360678,0.004226800230675,0.0100270755324014,317.8203
731,August,16,5:30,0.9305527581674504,0.0087496856404499,0.009402675521247,355.21094,2.3537620528950143,0.0224846882349303,0.0095526598397128,336.51562,13.338277613162791,0.0655902778852023,0.0049174473487097,317.8203,0.7162769060703466,0.0071821626392822,0.0100270755324014,308.47266
732,August,16,6:00,1.7043477025988245,0.0160254284229195,0.009402675521247,345.86328,2.5319407613044347,0.0241867688270448,0.0095526598397128,327.16797,18.09763580037516,0.0889941711844699,0.0049174473487097,308.47266,7.941349811088006,0.0796285143850017,0.0100270755324014,299.125
733,August,16,6:30,2.831888548287627,0.0266273291318838,0.009402675521247,327.16797,6.551267536186233,0.0625820302921408,0.0095526598397128,308.47266,33.56972395311586,0.1650773500501687,0.0049174473487097,299.125,13.758851078233624,0.1379610390005123,0.0100270755324014,289.77734
734,August,16,7:00,6.149931996123966,0.0578258150372886,0.009402675521247,317.8203,9.476132455995302,0.0905222699481859,0.0095526598397128,299.125,59.31807290042217,0.2916935003147542,0.0049174473487097,289.77734,25.91503394649987,0.259852002806303,0.0100270755324014,280.4297
735,August,16,7:30,10.897506322676264,0.1024657159428628,0.009402675521247,308.47266,16.52202687598671,0.1578293026088948,0.0095526598397128,299.125,96.0190567361635,0.4721686559728608,0.0049174473487097,289.77734,42.18631835637749,0.4230054005933327,0.0100270755324014,280.4297
736,August,16,8:00,31.80567913218549,0.2990584806128379,0.009402675521247,299.125,30.179278915382717,0.2882923856864696,0.0095526598397128,289.77734,169.53187382111318,0.8336640634434334,0.0049174473487097,289.77734,72.26795804815573,0.72463627392128,0.0100270755324014,280.4297
737,August,16,8:30,52.21271812813998,0.4909392466412328,0.009402675521247,308.47266,40.47918042333046,0.38668384117444,0.0095526598397128,299.125,243.877074372857,1.1992526727859028,0.0049174473487097,289.77734,105.88873572873128,1.0617543511824896,0.0100270755324014,280.4297
738,August,16,9:00,72.62831791139588,0.6829005069748292,0.009402675521247,299.125,105.91724443285744,1.011791407226808,0.0095526598397128,299.125,340.68964164230533,1.675323375026838,0.0049174473487097,299.125,159.2480591812289,1.596792317798526,0.0100270755324014,289.77734
739,August,16,9:30,86.1508999629149,0.8100489582147016,0.009402675521247,308.47266,141.30628275874213,1.3498508524085462,0.0095526598397128,308.47266,408.668731792226,2.0096069716522686,0.0049174473487097,308.47266,197.15921882830636,1.976930379100703,0.0100270755324014,299.125
740,August,16,10:00,107.76209801845437,1.013252041156344,0.009402675521247,308.47266,177.67622062205552,1.6972804972082722,0.0095526598397128,317.8203,512.5647439179942,2.520510141021646,0.0049174473487097,317.8203,233.17982624278247,2.3381117303686363,0.0100270755324014,299.125
741,August,16,10:30,133.50384271200275,1.2552933138605618,0.009402675521247,317.8203,202.8603133583949,1.9378555684903056,0.0095526598397128,327.16797,575.9630062299575,2.832267757940417,0.0049174473487097,327.16797,270.8989228353782,2.716323960916541,0.0100270755324014,308.47266
742,August,16,11:00,152.36819586431898,1.432668705470005,0.009402675521247,317.8203,234.778566362792,2.242759782119204,0.0095526598397128,336.51562,624.091695103782,3.0689380514398827,0.0049174473487097,327.16797,306.6132407683178,3.074434124418328,0.0100270755324014,308.47266
743,August,16,11:30,153.4979678744539,1.4432915850942905,0.009402675521247,327.16797,267.3002410115935,2.5534282774570185,0.0095526598397128,336.51562,634.0687563724947,3.1179997249236293,0.0049174473487097,336.51562,319.0962242627487,3.199601942786708,0.0100270755324014,308.47266
744,August,16,12:00,166.6537401809801,1.5669910433239638,0.009402675521247,327.16797,273.3829549532175,2.6115343746436315,0.0095526598397128,336.51562,646.1530268675466,3.177423488830614,0.0049174473487097,336.51562,335.7391748833782,3.3664820657417884,0.0100270755324014,317.8203
745,August,16,12:30,179.38138329915157,1.6866649417143629,0.009402675521247,327.16797,286.53738992610465,2.7371942173232453,0.0095526598397128,345.86328,656.1875413047901,3.226767685245627,0.0049174473487097,345.86328,346.84739720696405,3.4778650500110926,0.0100270755324014,317.8203
746,August,16,13:00,174.95424518890428,1.645037998575961,0.009402675521247,327.16797,303.4828042822251,2.899067996510251,0.0095526598397128,345.86328,642.6057303192789,3.1599798448242478,0.0049174473487097,345.86328,342.52645249313343,3.434538610994182,0.0100270755324014,327.16797
747,August,16,13:30,174.6552159789305,1.642226323943203,0.009402675521247,336.51562,320.2562866005184,3.0592993674243454,0.0095526598397128,345.86328,645.1316495422866,3.172400919610482,0.0049174473487097,345.86328,346.7199646388515,3.47658727402534,0.0100270755324014,327.16797
748,August,16,14:00,167.1199603952775,1.571374760720449,0.009402675521247,336.51562,324.7207704665866,3.1019470631567807,0.0095526598397128,345.86328,641.8917967067625,3.156469113874224,0.0049174473487097,345.86328,339.94491469317313,3.4086533364842304,0.0100270755324014,327.16797
749,August,16,14:30,169.4916472695287,1.5936749628370332,0.009402675521247,336.51562,320.600423909678,3.0625867940769007,0.0095526598397128,345.86328,635.8891427371063,3.126951379025916,0.0049174473487097,355.21094,353.2178698292113,3.541742260171461,0.0100270755324014,327.16797
750,August,16,15:00,165.50624515893165,1.5562015199693962,0.009402675521247,327.16797,314.52377440107506,3.0045386283560584,0.0095526598397128,345.86328,603.3340314904048,2.966863333538872,0.0049174473487097,345.86328,338.35649052197795,3.3927260873421634,0.0100270755324014,327.16797
751,August,16,15:30,166.53302227126076,1.56585597198927,0.009402675521247,336.51562,309.2784100617824,2.954431447087435,0.0095526598397128,345.86328,585.2869160050818,2.8781175933437115,0.0049174473487097,355.21094,321.6322833724643,3.2250311990344613,0.0100270755324014,327.16797
752,August,16,16:00,159.32032799768288,1.4980373481008604,0.009402675521247,336.51562,308.696792733917,2.9488754545974545,0.0095526598397128,345.86328,565.1018938013337,2.778858809424242,0.0049174473487097,355.21094,311.09867117498175,3.119409873901278,0.0100270755324014,327.16797
753,August,16,16:30,144.69112520090457,1.3604837010682345,0.009402675521247,336.51562,288.97407008320914,2.760470994002242,0.0095526598397128,345.86328,522.3623954487628,2.5686895765652062,0.0049174473487097,345.86328,286.03961887423515,2.8681408637112926,0.0100270755324014,327.16797
754,August,16,17:00,133.93558279827604,1.259352825801305,0.009402675521247,336.51562,279.25126740317864,2.6675923673112623,0.0095526598397128,345.86328,488.5772542551962,2.4025529235771166,0.0049174473487097,355.21094,266.90280860180343,2.676254621660383,0.0100270755324014,327.16797
755,August,16,17:30,113.55024614174792,1.067676119828588,0.009402675521247,336.51562,261.5368367628132,2.4983724371496643,0.0095526598397128,345.86328,472.6086602849469,2.3240282034954918,0.0049174473487097,355.21094,256.167205300316,2.568607916470469,0.0100270755324014,327.16797
756,August,16,18:00,108.2751049088296,1.018075678486706,0.009402675521247,336.51562,237.27885853499427,2.2666442227401498,0.0095526598397128,345.86328,447.58273204901394,2.200964519042702,0.0049174473487097,345.86328,239.55475040246597,2.402033576431114,0.0100270755324014,327.16797
757,August,16,18:30,91.79935448443568,0.863159543277082,0.009402675521247,336.51562,220.0775828958201,2.102326287749979,0.0095526598397128,345.86328,407.18721810367134,2.002321706092408,0.0049174473487097,345.86328,208.49965850088805,2.0906418242683222,0.0100270755324014,327.16797
758,August,16,19:00,69.86053910176537,0.65687598091329,0.009402675521247,336.51562,193.46313438983108,1.848087514350712,0.0095526598397128,345.86328,367.0134234441736,1.80476918605645,0.0049174473487097,345.86328,198.99723948626337,1.9953603510681523,0.0100270755324014,327.16797
759,August,16,19:30,54.45669560975737,0.5120386387778662,0.009402675521247,336.51562,174.75589674127914,1.6693836365534251,0.0095526598397128,345.86328,327.05133763000737,1.6082577331206658,0.0049174473487097,345.86328,178.22660410688553,1.7870916212631598,0.0100270755324014,327.16797
760,August,16,20:00,42.84891048884077,0.4028944017655282,0.009402675521247,336.51562,156.03280011107887,1.490528263299048,0.0095526598397128,345.86328,294.50491886055863,1.4482124324328418,0.0049174473487097,345.86328,153.14765024633945,1.535623056629852,0.0100270755324014,327.16797
761,August,16,20:30,34.664336448227765,0.3259375077820224,0.009402675521247,336.51562,134.22341518328992,1.2821906277705195,0.0095526598397128,336.51562,249.54249096609465,1.2271120605916557,0.0049174473487097,336.51562,139.200589964373,1.3957748297276176,0.0100270755324014,327.16797
762,August,16,21:00,24.859937205704732,0.2337499230238181,0.009402675521247,336.51562,105.80818708558658,1.0107496194853085,0.0095526598397128,336.51562,208.95195448121223,1.027510234571363,0.0049174473487097,336.51562,118.90852352235298,1.1923047468049734,0.0100270755324014,327.16797
763,August,16,21:30,18.99668897902518,0.1786197024478232,0.009402675521247,336.51562,94.18193382975764,0.89968797692202,0.0095526598397128,336.51562,168.7919811192027,0.8300256800380938,0.0049174473487097,336.51562,98.87520543016127,0.9914291531299418,0.0100270755324014,327.16797
764,August,16,22:00,13.237276060841715,0.1244658115852656,0.009402675521247,345.86328,73.14850412132706,0.6987627776548719,0.0095526598397128,345.86328,141.4178329813305,0.6954147478543256,0.0049174473487097,336.51562,83.64740899390564,0.838738888071572,0.0100270755324014,336.51562
765,August,16,22:30,9.371508125931197,0.0881172500528608,0.009402675521247,355.21094,60.28771526090262,0.5759080364008689,0.0095526598397128,345.86328,119.81178708562452,0.5891681547483846,0.0049174473487097,336.51562,68.90718712712729,0.6909375700490294,0.0100270755324014,336.51562
766,August,16,23:00,8.68764350106882,0.0816870928848206,0.009402675521247,355.21094,45.102526939877,0.4308490977681305,0.0095526598397128,345.86328,88.7533324065457,0.4364398391317255,0.0049174473487097,345.86328,59.092419923879696,0.5925241579691287,0.0100270755324014,345.86328
767,August,16,23:30,5.37204626206856,0.0505116078873586,0.009402675521247,364.5586,36.019448360077114,0.34408153779792,0.0095526598397128,355.21094,78.32729156759575,0.3851703322506913,0.0049174473487097,345.86328,46.86385840834224,0.4699074480002165,0.0100270755324014,345.86328
768,August,17,0:00,3.5397526149040783,0.0350891808146566,0.0099128907107559,373.90625,31.54551222735618,0.2960393451271144,0.0093845153945666,355.21094,55.77781319801725,0.3556158472572294,0.0063755788703073,355.21094,39.65927013695516,0.4158629715625203,0.0104858957345009,345.86328
769,August,17,0:30,3.0723214296536643,0.0304555865604702,0.0099128907107559,383.2539,23.23998950659229,0.2180960392941826,0.0093845153945666,364.5586,41.30159178669916,0.2633215559053389,0.0063755788703073,355.21094,26.79207606883429,0.2809389161686153,0.0104858957345009,355.21094
770,August,17,1:00,3.289647952287829,0.0326099206278913,0.0099128907107559,392.60156,8.9045730156677,0.0835651025475762,0.0093845153945666,373.90625,30.4985821597044,0.1944461159917442,0.0063755788703073,364.5586,21.293945422802285,0.2232860914796592,0.0104858957345009,355.21094
771,August,17,1:30,3.05587621921341,0.0302925669866605,0.0099128907107559,392.60156,6.830323414120096,0.064099275229679,0.0093845153945666,373.90625,25.484887239917985,0.1624809085989866,0.0063755788703073,364.5586,17.32930145905633,0.1817132482514004,0.0104858957345009,355.21094
772,August,17,2:00,1.94895707179304,0.0193197984526393,0.0099128907107559,401.94922,4.973746690252426,0.0466762023833487,0.0093845153945666,373.90625,19.427252744494467,0.1238599821059194,0.0063755788703073,364.5586,13.160912515620844,0.1380039564096891,0.0104858957345009,355.21094
773,August,17,2:30,1.6713854834945978,0.0165682616334259,0.0099128907107559,392.60156,3.2232072031376853,0.0302482376177237,0.0093845153945666,373.90625,13.331192742116048,0.0849940707626298,0.0063755788703073,364.5586,9.027532267763895,0.0946617620996154,0.0104858957345009,355.21094
774,August,17,3:00,1.7732813055695331,0.0175783437815373,0.0099128907107559,392.60156,4.762965953886546,0.044698127318045,0.0093845153945666,373.90625,12.822690822797028,0.0817520766703087,0.0063755788703073,364.5586,3.1564371595738367,0.0330980709477956,0.0104858957345009,355.21094
775,August,17,3:30,1.6733905364371753,0.0165881375041149,0.0099128907107559,383.2539,2.303379621919616,0.0216161015214357,0.0093845153945666,373.90625,8.943186953853399,0.0570179937761961,0.0063755788703073,355.21094,0.5561143246856391,0.005831356825116,0.0104858957345009,345.86328
776,August,17,4:00,1.5083556995059568,0.0149521652021483,0.0099128907107559,383.2539,2.0341448730744704,0.0190894638761461,0.0093845153945666,364.5586,9.264778179520668,0.0590683239994366,0.0063755788703073,345.86328,0.5387190442363796,0.0056489517280526,0.0104858957345009,336.51562
777,August,17,4:30,1.4989362002900544,0.014858790735871,0.0099128907107559,373.90625,2.1248843438059697,0.0199410098361207,0.0093845153945666,355.21094,6.690549268904826,0.0426561245495799,0.0063755788703073,336.51562,0.2849560775058725,0.0029880197176389,0.0104858957345009,327.16797
778,August,17,5:00,1.8045664534692625,0.0178884700335372,0.0099128907107559,364.5586,2.0528199140774555,0.0192647200859328,0.0093845153945666,345.86328,9.795631742742437,0.0624528227603406,0.0063755788703073,327.16797,0.6783824419508235,0.0071134475544125,0.0104858957345009,317.8203
779,August,17,5:30,2.190867632614051,0.0217178314038356,0.0099128907107559,355.21094,2.3269622392537226,0.0218374129568518,0.0093845153945666,336.51562,9.66291800009777,0.0616066958269359,0.0063755788703073,317.8203,0.5085677513592329,0.0053327884146825,0.0104858957345009,308.47266
780,August,17,6:00,3.148322831238557,0.0312089801482455,0.0099128907107559,345.86328,2.773129607864209,0.0260244774961302,0.0093845153945666,327.16797,16.941757389920934,0.1080135104410533,0.0063755788703073,308.47266,5.6327611790626175,0.0590645464209954,0.0104858957345009,299.125
781,August,17,6:30,2.446764209307865,0.024254506201858,0.0099128907107559,336.51562,3.765687394162722,0.0353391513216456,0.0093845153945666,308.47266,24.382149308234133,0.1554503159422566,0.0063755788703073,299.125,10.5619353809156,0.1107513531588179,0.0104858957345009,289.77734
782,August,17,7:00,5.472166788337049,0.0542449913238134,0.0099128907107559,317.8203,6.821570859485715,0.0640171367459709,0.0093845153945666,299.125,39.29753332631544,0.2505445231304557,0.0063755788703073,289.77734,17.01632587094626,0.1784314188670341,0.0104858957345009,289.77734
783,August,17,7:30,6.316784622428964,0.062617595605522,0.0099128907107559,317.8203,9.759194667403415,0.09158531259482,0.0093845153945666,299.125,62.92450886281595,0.4011801691302371,0.0063755788703073,289.77734,30.391267790992764,0.3186796652956481,0.0104858957345009,280.4297
784,August,17,8:00,11.611870846169817,0.1151072066454945,0.0099128907107559,308.47266,18.585873073123118,0.1744194119761855,0.0093845153945666,289.77734,97.68033006279173,0.622768648392983,0.0063755788703073,289.77734,45.87477314812103,0.4810380880750825,0.0104858957345009,280.4297
785,August,17,8:30,15.376565632512408,0.1524262146218612,0.0099128907107559,308.47266,26.030103439201675,0.2442799064473502,0.0093845153945666,299.125,138.67841000360548,0.884155140586807,0.0063755788703073,289.77734,62.46543091500968,0.6550059955854659,0.0104858957345009,289.77734
786,August,17,9:00,20.393990304604205,0.2021633970457577,0.0099128907107559,299.125,61.85957214926435,0.5805221071360773,0.0093845153945666,299.125,179.6702124435019,1.145501610078424,0.0063755788703073,299.125,92.50773340406631,0.970026447110053,0.0104858957345009,289.77734
787,August,17,9:30,24.43323325319774,0.242203970949357,0.0099128907107559,308.47266,75.49952207721725,0.7085264272160695,0.0093845153945666,308.47266,217.84082084923483,1.388861334496791,0.0063755788703073,308.47266,108.29192024085184,1.135537784534469,0.0104858957345009,299.125
788,August,17,10:00,25.652568043641637,0.2542911034668498,0.0099128907107559,308.47266,96.72675412335713,0.9077337131371076,0.0093845153945666,317.8203,270.2195401207925,1.7228059903382946,0.0063755788703073,308.47266,126.34936930384788,1.3248863126401078,0.0104858957345009,299.125
789,August,17,10:30,36.9178705148427,0.3659628156874747,0.0099128907107559,317.8203,108.31439229895165,1.0164780819826424,0.0093845153945666,327.16797,308.2030007247632,1.9649725391861224,0.0063755788703073,317.8203,154.77191828714265,1.622922197787684,0.0104858957345009,308.47266
790,August,17,11:00,33.331582628302776,0.3304123358108966,0.0099128907107559,317.8203,117.75342064609823,1.105058788816191,0.0093845153945666,327.16797,330.1734141767827,2.1050466429627344,0.0063755788703073,327.16797,166.69952099889363,1.7479937961856555,0.0104858957345009,308.47266
791,August,17,11:30,36.50899158681671,0.3619096435600221,0.0099128907107559,327.16797,138.86039081116215,1.3031374752628917,0.0093845153945666,336.51562,369.7210650766612,2.357185810410291,0.0063755788703073,336.51562,180.97474548004868,1.8976823116816437,0.0104858957345009,308.47266
792,August,17,12:00,55.5128740767564,0.5502930537628428,0.0099128907107559,327.16797,154.18525431136956,1.4469538927002206,0.0093845153945666,336.51562,401.2206680370731,2.558014013467764,0.0063755788703073,336.51562,198.1196762820444,2.077462268446605,0.0104858957345009,317.8203
793,August,17,12:30,65.07943334912174,0.6451253103077692,0.0099128907107559,327.16797,176.0947542378428,1.6525639320474657,0.0093845153945666,345.86328,403.0119546952552,2.5694345028363337,0.0063755788703073,345.86328,200.6408086190937,2.103898599265783,0.0104858957345009,317.8203
794,August,17,13:00,80.95434804374649,0.802491604718158,0.0099128907107559,327.16797,197.2764083043862,1.8513434907173272,0.0093845153945666,345.86328,418.6780014885903,2.669314619753167,0.0063755788703073,345.86328,199.65445648921528,2.0935558136743744,0.0104858957345009,327.16797
795,August,17,13:30,84.42680660490676,0.8369137069325684,0.0099128907107559,327.16797,203.18437639846744,1.9067869082468407,0.0093845153945666,345.86328,418.8467381963281,2.670390413941665,0.0063755788703073,345.86328,215.3169381449508,2.2577909632599518,0.0104858957345009,327.16797
796,August,17,14:00,86.16074700624581,0.8541020686300068,0.0099128907107559,327.16797,223.1166178029754,2.093841334555665,0.0093845153945666,345.86328,425.2794213980457,2.7114024930419176,0.0063755788703073,345.86328,210.2770778556708,2.204943513750109,0.0104858957345009,327.16797
797,August,17,14:30,88.86104820660798,0.8808698593153199,0.0099128907107559,336.51562,212.32013855211457,1.992521608818842,0.0093845153945666,345.86328,416.5524246055765,2.6557628366906103,0.0063755788703073,345.86328,217.747950819592,2.283282308695489,0.0104858957345009,327.16797
798,August,17,15:00,84.98985540388715,0.8424951481416834,0.0099128907107559,336.51562,226.2834563900569,2.123560580028239,0.0093845153945666,345.86328,419.1180019590505,2.672119877455558,0.0063755788703073,355.21094,204.64520342312755,2.145888265660659,0.0104858957345009,327.16797
799,August,17,15:30,86.81463055652185,0.8605839448014542,0.0099128907107559,336.51562,238.2418923298052,2.2357847061997456,0.0093845153945666,345.86328,408.9602223772214,2.607358152584409,0.0063755788703073,355.21094,218.86397793564865,2.294984852671336,0.0104858957345009,327.16797
800,August,17,16:00,86.54968778826309,0.8579575960950999,0.0099128907107559,336.51562,230.6838751802485,2.1648563779073324,0.0093845153945666,345.86328,403.3883363529056,2.57183415378002,0.0063755788703073,355.21094,197.9209677110168,2.075378631089257,0.0104858957345009,327.16797
801,August,17,16:30,80.94890861066544,0.8024376842124968,0.0099128907107559,336.51562,221.27049353110908,2.076516352906052,0.0093845153945666,355.21094,395.8718726984948,2.5239123469255262,0.0063755788703073,355.21094,203.15211050320173,2.1302318489803955,0.0104858957345009,327.16797
802,August,17,17:00,72.74783824776392,0.7211413699938346,0.0099128907107559,336.51562,214.02603852914447,2.00853065341487,0.0093845153945666,345.86328,370.563433228747,2.362556395001749,0.0063755788703073,355.21094,191.46748528861824,2.007708087283552,0.0104858957345009,327.16797
803,August,17,17:30,66.6538541410939,0.6607323715513311,0.0099128907107559,336.51562,201.55709011689777,1.8915156150860837,0.0093845153945666,345.86328,349.3673838441589,2.227419310411378,0.0063755788703073,345.86328,184.3670352528119,1.9332535085400528,0.0104858957345009,327.16797
804,August,17,18:00,51.64606295049314,0.5119617776690599,0.0099128907107559,336.51562,185.3703350608563,1.739610763074583,0.0093845153945666,345.86328,311.13654484350536,1.983675581084689,0.0063755788703073,345.86328,170.7166830850879,1.7901173389700793,0.0104858957345009,327.16797
805,August,17,18:30,46.22424859911544,0.4582159245498447,0.0099128907107559,336.51562,164.01530386610756,1.5392041440760122,0.0093845153945666,345.86328,295.621669512344,1.884759269747884,0.0063755788703073,345.86328,161.21554870860416,1.690489434538788,0.0104858957345009,327.16797
806,August,17,19:00,36.68823347703332,0.3636864488285287,0.0099128907107559,336.51562,147.6997699403981,1.386090764779618,0.0093845153945666,345.86328,268.221062820312,1.7100645406885626,0.0063755788703073,345.86328,146.6776268095065,1.5380463013085317,0.0104858957345009,327.16797
807,August,17,19:30,33.50090736660381,0.3320908334363021,0.0099128907107559,336.51562,136.77470131432014,1.283564290071492,0.0093845153945666,345.86328,241.2015208071521,1.5377993195440784,0.0063755788703073,345.86328,147.98849617347275,1.5517919407806329,0.0104858957345009,327.16797
808,August,17,20:00,30.928294815291213,0.3065888063740213,0.0099128907107559,336.51562,122.78313542430824,1.1522602245825817,0.0093845153945666,345.86328,223.27179714277665,1.4234869521990363,0.0063755788703073,336.51562,133.2408752419659,1.397149925360908,0.0104858957345009,327.16797
809,August,17,20:30,25.147111225111807,0.2492805652657572,0.0099128907107559,336.51562,108.0678249448097,1.0141641668519,0.0093845153945666,345.86328,207.25850112663,1.3213929204745152,0.0063755788703073,336.51562,118.6461222331242,1.2441108670393992,0.0104858957345009,327.16797
810,August,17,21:00,21.268573669112392,0.2108330463555726,0.0099128907107559,336.51562,98.81838126981508,0.9273626202927358,0.0093845153945666,336.51562,179.5519994194373,1.1447479336200024,0.0063755788703073,336.51562,94.86346292126444,0.994728381206079,0.0104858957345009,336.51562
811,August,17,21:30,16.36833133037504,0.1622574795954501,0.0099128907107559,336.51562,83.9862343189003,0.7881701088974012,0.0093845153945666,336.51562,156.2379801498778,0.9961075649830606,0.0063755788703073,336.51562,86.41875925326862,0.9061780990347168,0.0104858957345009,327.16797
812,August,17,22:00,15.981285523279336,0.1584207368096541,0.0099128907107559,345.86328,74.57658622964766,0.6998651215463553,0.0093845153945666,345.86328,137.697216057589,0.8778994611969109,0.0063755788703073,336.51562,78.49829756622066,0.823124963615222,0.0104858957345009,336.51562
813,August,17,22:30,15.025289221603597,0.1489440499512556,0.0099128907107559,355.21094,58.3917146755188,0.5479779452875492,0.0093845153945666,345.86328,119.65484614691474,0.7628689088241468,0.0063755788703073,345.86328,66.2544014273113,0.6947367453185593,0.0104858957345009,336.51562
814,August,17,23:00,9.17350336625569,0.0909359363044443,0.0099128907107559,355.21094,45.513601856569046,0.4271230972851492,0.0093845153945666,345.86328,97.92299925892996,0.6243158049923564,0.0063755788703073,345.86328,52.8478563171878,0.5541571111339203,0.0104858957345009,345.86328
815,August,17,23:30,7.661556805737036,0.0759481752895196,0.0099128907107559,364.5586,37.97185828063685,0.3563474885949394,0.0093845153945666,355.21094,78.43451181163086,0.5000654162091063,0.0063755788703073,345.86328,50.00915293929014,0.5243907634921098,0.0104858957345009,345.86328
816,August,18,0:00,4.181709948154467,0.04535439096272,0.0108458959432938,373.90625,21.00249321327121,0.2959134771715673,0.0140894451990387,355.21094,56.18350841923928,0.4355598308062385,0.0077524498391255,355.21094,33.81728597732919,0.4515244615401083,0.0133518834670176,355.21094
817,August,18,0:30,2.683863915445044,0.0291089087528781,0.0108458959432938,373.90625,16.48872410807865,0.2323169747228426,0.0140894451990387,364.5586,44.2611219075701,0.3431321274118566,0.0077524498391255,355.21094,23.372299281276668,0.3120642163598656,0.0133518834670176,355.21094
818,August,18,1:00,2.434157926801275,0.0264006235836305,0.0108458959432938,392.60156,8.913900994069435,0.125591919565598,0.0140894451990387,364.5586,34.4939704225745,0.2674127754532879,0.0077524498391255,364.5586,16.022375745252468,0.2139288938153805,0.0133518834670176,355.21094
819,August,18,1:30,0.978568264077686,0.0106134495655962,0.0108458959432938,392.60156,4.883215613076639,0.0688017987755335,0.0140894451990387,373.90625,23.716554594674523,0.183861399852096,0.0077524498391255,364.5586,14.474577446201476,0.1932628712960035,0.0133518834670176,355.21094
820,August,18,2:00,1.8382883409954285,0.0199378840602066,0.0108458959432938,392.60156,4.314984491300691,0.060795737524883,0.0140894451990387,373.90625,15.080181833125758,0.1169083532261992,0.0077524498391255,364.5586,8.171258647709866,0.1091016932430821,0.0133518834670176,355.21094
821,August,18,2:30,1.4381535432576602,0.0155980636806519,0.0108458959432938,401.94922,3.934185012088748,0.0554304841307038,0.0140894451990387,373.90625,14.12884070385009,0.1095331288415926,0.0077524498391255,364.5586,8.252303977225358,0.1101838010383189,0.0133518834670176,355.21094
822,August,18,3:00,0.8646672295922244,0.0093780907977334,0.0108458959432938,392.60156,2.429975473247742,0.0342370062653322,0.0140894451990387,373.90625,11.47369726052838,0.088949262481558,0.0077524498391255,364.5586,5.680414058444843,0.0758442265527641,0.0133518834670176,355.21094
823,August,18,3:30,0.9989787150904864,0.0108348191934368,0.0108458959432938,383.2539,1.8134082291297469,0.0255499158678094,0.0140894451990387,373.90625,9.66573483050112,0.0749331244317482,0.0077524498391255,355.21094,4.912850680568264,0.0655958097778056,0.0133518834670176,345.86328
824,August,18,4:00,0.9252836174120088,0.0100355298324851,0.0108458959432938,383.2539,1.7663954552201468,0.0248875319661553,0.0140894451990387,364.5586,10.755471809925062,0.0833812557025725,0.0077524498391255,345.86328,4.0290504210308935,0.0537954117043427,0.0133518834670176,336.51562
825,August,18,4:30,0.9381208672609934,0.0101747613085453,0.0108458959432938,373.90625,1.4073939286616597,0.0198293996313382,0.0140894451990387,355.21094,8.546528138744401,0.0662565306942907,0.0077524498391255,336.51562,5.245027253628636,0.070030992671781,0.0133518834670176,327.16797
826,August,18,5:00,0.742897072698291,0.0080573843470632,0.0108458959432938,364.5586,1.4497773220426806,0.0204265581297294,0.0140894451990387,345.86328,11.299304725028422,0.0875972930977767,0.0077524498391255,327.16797,5.01047161503207,0.0668992331187077,0.0133518834670176,317.8203
827,August,18,5:30,1.426700614670809,0.0154738464089529,0.0108458959432938,355.21094,3.129142770515405,0.0440878855851449,0.0140894451990387,336.51562,13.822549558448996,0.1071586221007023,0.0077524498391255,317.8203,4.596241255199337,0.0613684776257203,0.0133518834670176,308.47266
828,August,18,6:00,2.0511063807998537,0.0222460863747812,0.0108458959432938,345.86328,2.745165248239141,0.0386778553273708,0.0140894451990387,327.16797,23.36312032951366,0.1811214184400082,0.0077524498391255,308.47266,12.045522182209332,0.1608304084762347,0.0133518834670176,299.125
829,August,18,6:30,2.9770974897304563,0.0322892895866578,0.0108458959432938,336.51562,5.304322840600606,0.0747349659806516,0.0140894451990387,317.8203,41.24074827455165,0.3197168323264638,0.0077524498391255,299.125,18.9142531489755,0.2525409039107918,0.0133518834670176,289.77734
830,August,18,7:00,7.256206558824867,0.0787000612800608,0.0108458959432938,317.8203,20.963752371584565,0.2953676402056586,0.0140894451990387,308.47266,74.2659557379742,0.5757430966133606,0.0077524498391255,289.77734,34.0732507706969,0.4549420736328132,0.0133518834670176,289.77734
